,NCODER_ID,X,UserName,Condition,CONFIDENCE.Pre,CONFIDENCE.Post,CONFIDENCE.Change,C.Level.Pre,NewC.Change,C.Change,Timestamp,ActivityNumber,GroupName,GameHalf,GameDay,text,Hydraulic_c,Technical.Constraints_c,Performance.Parameters_c,PAM_c,Pneumatic_c,Client.and.Consultant.Requests_c,Electric_c,SE_c,null_c,total_after
119,119,119,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 9:51,9,Electric,First,22,"(I did get the email.) It looks like we all (or almost all) have prototypes for high agility, low price, high reliability/durability/payload/safety, and low energy usage. We also have more balanced preferential prototypes that may be more usable than the extremely focused prototypes.",0,0,1,0,0,0,0,0,0,1
120,120,120,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 9:51,9,Electric,First,22,"(I did get the email.) It looks like we all (or almost all) have prototypes for high agility, low price, high reliability/durability/payload/safety, and low energy usage. We also have more balanced preferential prototypes that may be more usable than the extremely focused prototypes.",0,0,1,0,0,0,0,0,0,1
121,121,121,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 9:53,9,Electric,First,22,I agree we should have made more balanced prototypes,0,0,0,0,0,0,0,0,1,1
122,122,122,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 9:53,9,Electric,First,22,"For high mobility, Akash and I both used Composite, but I chose NiCd while he decided to use LiPO. Of course we have the electric actuator, and the strain-gauge sensor was the best for mobility. ROM 6 is clearly the best motion.",0,0,0,0,0,0,1,0,0,1
123,123,123,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 9:53,9,Electric,First,22,"For high mobility, Akash and I both used Composite, but I chose NiCd while he decided to use LiPO. Of course we have the electric actuator, and the strain-gauge sensor was the best for mobility. ROM 6 is clearly the best motion.",0,0,0,0,0,0,1,0,0,1
124,124,124,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 9:54,9,Electric,First,22,I think Brandon already sent in our batch,0,0,0,0,0,0,0,0,1,1
125,125,125,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 9:54,9,Electric,First,22,"If we're going to send Vedant a mobility prototype, we need to decide which power source to use - that was the only difference between the two mobility prototypes we have listed.",0,1,0,0,0,0,0,0,0,1
126,126,126,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 9:54,9,Electric,First,22,"If we're going to send Vedant a mobility prototype, we need to decide which power source to use - that was the only difference between the two mobility prototypes we have listed.",0,1,0,0,0,0,0,0,0,1
127,127,127,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 9:55,9,Electric,First,22,"No, I sent my five prototypes as a batch to Vedant for the original prototype-making task. That is not our team batch.",0,0,0,0,0,0,0,0,1,1
128,128,128,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 9:55,9,Electric,First,22,"No, I sent my five prototypes as a batch to Vedant for the original prototype-making task. That is not our team batch.",0,0,0,0,0,0,0,0,1,1
129,129,129,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 9:56,9,Electric,First,22,@Brandon: Oh i thought that was our team batch. My bad,0,0,0,0,0,0,0,0,1,1
130,130,130,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 9:58,9,Electric,First,22,"So... LiPO has the highest payload, but NiCd has the highest agility. Recharge interval is a moot point, and NiCd has a better cost and safety. For an agility prototype (if we're going to send one - everyone needs to agree on what we're sending) it seems like NiCd would be better.",0,0,1,0,0,0,0,0,0,1
131,131,131,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 9:58,9,Electric,First,22,"So... LiPO has the highest payload, but NiCd has the highest agility. Recharge interval is a moot point, and NiCd has a better cost and safety. For an agility prototype (if we're going to send one - everyone needs to agree on what we're sending) it seems like NiCd would be better.",0,1,0,0,0,0,0,0,0,1
132,132,132,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 9:58,9,Electric,First,22,I actually like your choices although for the last prtotype I would have chosen the Strain-Gauge Sensor,0,1,0,0,0,0,0,0,0,1
133,133,133,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 9:58,9,Electric,First,22,"Well for our team batch, I think we should decide on which prototype will be most balanced",0,0,0,0,0,0,0,0,1,1
134,134,134,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 9:58,9,Electric,First,22,I like the NiCd power source best,0,1,0,0,0,0,0,0,0,1
135,135,135,alexander b,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 9:59,9,Electric,First,22,I agree I think the best power source is NiCd.,0,1,0,0,0,0,0,0,0,1
136,136,136,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:00,9,Electric,First,22,I vote composite NiCd and Strain-Gauge,0,1,0,0,0,0,0,0,0,1
137,137,137,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:00,9,Electric,First,22,Becuase it is a balance of low cost and high quality.,0,0,1,0,0,0,0,0,0,1
138,138,138,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:00,9,Electric,First,22,is the best material and the piezoelectric,0,1,0,0,0,0,0,0,0,1
139,139,139,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:00,9,Electric,First,22,I think aluminum,0,0,0,0,0,0,0,0,1,1
140,140,140,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:00,9,Electric,First,22,"We all chose NiCd for the power source of our ""preference"" prototype.",0,1,0,0,0,0,0,0,0,1
141,141,141,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:00,9,Electric,First,22,"I personally liked piezoelectric, but more of the internal consultants preferred strain-gauge. So why one or the other?",0,1,0,0,0,0,0,0,0,1
142,142,142,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:00,9,Electric,First,22,"We all chose NiCd for the power source of our ""preference"" prototype.",0,1,0,0,0,0,0,0,0,1
143,143,143,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:00,9,Electric,First,22,"I personally liked piezoelectric, but more of the internal consultants preferred strain-gauge. So why one or the other?",0,1,0,0,0,0,0,0,0,1
144,144,144,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:01,9,Electric,First,22,And ROM 4,0,1,0,0,0,0,0,0,0,1
145,145,145,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:01,9,Electric,First,22,we get to choose 5 right? so we should have prototypes with both sensors,0,1,0,0,0,0,0,0,0,1
146,146,146,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:02,9,Electric,First,22,S.G.-Strain-Gauge from now on.,0,1,0,0,0,0,0,0,0,1
147,147,147,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:02,9,Electric,First,22,@Steven: I like ROM 4 too,0,1,0,0,0,0,0,0,0,1
148,148,148,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:02,9,Electric,First,22,"Ok - so we'll have two ""good"" prototypes and 3 test prototypes? I would be fine with that. @Steven: Yes, I prefer ROM 4 also.",0,1,0,0,0,0,0,0,0,1
149,149,149,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:02,9,Electric,First,22,Sure.,0,0,0,0,0,0,0,0,1,1
150,150,150,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:02,9,Electric,First,22,"Ok - so we'll have two ""good"" prototypes and 3 test prototypes? I would be fine with that. @Steven: Yes, I prefer ROM 4 also.",0,1,0,0,0,0,0,0,0,1
151,151,151,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:02,9,Electric,First,22,Sure.,0,0,0,0,0,0,0,0,1,1
152,152,152,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:03,9,Electric,First,22,But I believe SG is better because it is a bit cheaper and more agile,0,0,0,0,0,0,0,0,1,1
153,153,153,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:03,9,Electric,First,22,but the piezoelectric is more reliable,0,1,0,0,0,0,0,0,0,1
154,154,154,alexander b,FirstGame,5,7,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:03,9,Electric,First,22,@Brandon: I like that idea,0,0,0,0,0,0,0,0,1,1
155,155,155,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:04,9,Electric,First,22,just balanced in different areas,0,0,0,0,0,0,0,0,1,1
156,156,156,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:04,9,Electric,First,22,In reality they are basically of equal value,0,0,0,0,0,0,0,0,1,1
157,157,157,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:04,9,Electric,First,22,@Steven: I agree,0,0,0,0,0,0,0,0,1,1
158,158,158,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:18,9,Electric,First,22,"so, what next",0,0,0,0,0,0,0,0,1,1
159,159,159,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:19,9,Electric,First,22,"Hmmm.... My Window won't show up now, so I can't look at graphs and REDD.",0,0,0,0,0,0,0,0,1,1
160,160,160,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:19,9,Electric,First,22,"Hmmm.... My Window won't show up now, so I can't look at graphs and REDD.",0,0,0,0,0,0,0,0,1,1
161,161,161,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:20,9,Electric,First,22,"okay good, I thought I was the only one with technical difficulties",0,0,0,0,0,0,0,0,1,1
162,162,162,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:20,9,Electric,First,22,@Brandon: neither can I,0,0,0,0,0,0,0,0,1,1
163,163,163,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:21,9,Electric,First,22,Clicking the email alert in the upper corner does not open a window either.,0,0,0,0,0,0,0,0,1,1
164,164,164,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:21,9,Electric,First,22,Clicking the email alert in the upper corner does not open a window either.,0,0,0,0,0,0,0,0,1,1
165,165,165,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:22,9,Electric,First,22,How do we make the team batch,0,0,0,0,0,0,0,0,1,1
166,166,166,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:22,9,Electric,First,22,"Anyway, ? Material + NiCd + Piezo/SG + ROM 4 + electric actuator for the ""good"" prototypes. Which material did everyone like?",0,1,0,0,0,0,0,0,0,1
167,167,167,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:22,9,Electric,First,22,"Anyway, ? Material + NiCd + Piezo/SG + ROM 4 + electric actuator for the ""good"" prototypes. Which material did everyone like?",0,1,0,0,0,0,0,0,0,1
168,168,168,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:23,9,Electric,First,22,also did you guys do what the email said? i was a little confused about that part,0,0,0,0,0,0,0,0,1,1
169,169,169,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:23,9,Electric,First,22,I would say one with composite and one with aluminum,0,1,0,0,0,0,0,0,0,1
170,170,170,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:23,9,Electric,First,22,I like aluminum the best,0,1,0,0,0,0,0,0,0,1
171,171,171,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:23,9,Electric,First,22,what did the email say I can open that,0,0,0,0,0,0,0,0,1,1
172,172,172,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:23,9,Electric,First,22,cant*,0,0,0,0,0,0,0,0,1,1
173,173,173,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:25,9,Electric,First,22,"If we only have two ""good"" prototypes, then we need to match the SG and Piezo with aluminum and composite. Perhaps composite should go with Piezo since then the lower agility sensor would be with the higher agility agility material?",0,0,1,0,0,0,0,0,0,1
174,174,174,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:25,9,Electric,First,22,"If we only have two ""good"" prototypes, then we need to match the SG and Piezo with aluminum and composite. Perhaps composite should go with Piezo since then the lower agility sensor would be with the higher agility agility material?",0,1,0,0,0,0,0,0,0,1
175,175,175,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:26,9,Electric,First,22,and maybe one that is a bit of an alternate,0,0,0,0,0,0,0,0,1,1
176,176,176,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:26,9,Electric,First,22,I agree,0,0,0,0,0,0,0,0,1,1
177,177,177,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:26,9,Electric,First,22,"we can only have 2 ""good"" ones? why can't we test all 4 combinations",0,0,0,0,0,0,0,0,1,1
178,178,178,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:27,9,Electric,First,22,"@Akash: There was an email that said to have our team meeting, then agree on 5 group prototypes, make a batch, and send them in a new notebook. We each evaluate all 5 of the prototypes in that notebook, just like we did with the personal prototypes.",0,0,0,0,0,0,0,0,1,1
179,179,179,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:27,9,Electric,First,22,"@Akash: There was an email that said to have our team meeting, then agree on 5 group prototypes, make a batch, and send them in a new notebook. We each evaluate all 5 of the prototypes in that notebook, just like we did with the personal prototypes.",0,0,0,0,0,0,0,0,1,1
180,180,180,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:28,9,Electric,First,22,Brandon can you make the team batch?,0,0,0,0,0,0,0,0,1,1
181,181,181,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:28,9,Electric,First,22,"We definitely can have all four combinations. The only thing is they're not huge variations, so it may be better to have the test prototypes. What does everyone think?",0,0,0,0,0,0,0,0,1,1
182,182,182,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:28,9,Electric,First,22,"We definitely can have all four combinations. The only thing is they're not huge variations, so it may be better to have the test prototypes. What does everyone think?",0,0,0,0,0,0,0,0,1,1
183,183,183,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:29,9,Electric,First,22,well I think we all agreed on the same power source and ROM so there arent to many different options,0,1,0,0,0,0,0,0,0,1
184,184,184,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:30,9,Electric,First,22,"@Akash: If we agree on what to put in the team batch, then yes I can make it once REDD is up.",0,0,0,0,0,0,0,0,1,1
185,185,185,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:30,9,Electric,First,22,"@Akash: If we agree on what to put in the team batch, then yes I can make it once REDD is up.",0,0,0,0,0,0,0,0,1,1
186,186,186,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:32,9,Electric,First,22,"What about the fifth, and are those four good for everyone?",0,0,0,0,0,0,0,0,1,1
187,187,187,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:32,9,Electric,First,22,So far it sounds like: 1. Aluminum + ROM 4 + NiCd + Piezo + Electric; 2. Aluminum + ROM 4 + NiCd + SG + Electric; 3. Composite + ROM 4 + NiCd + Piezo + Electric; 4. Composite + ROM 4 + NiCd + SG + Electric.,0,0,0,0,0,0,1,0,0,1
188,188,188,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:32,9,Electric,First,22,"What about the fifth, and are those four good for everyone?",0,0,0,0,0,0,0,0,1,1
189,189,189,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:32,9,Electric,First,22,So far it sounds like: 1. Aluminum + ROM 4 + NiCd + Piezo + Electric; 2. Aluminum + ROM 4 + NiCd + SG + Electric; 3. Composite + ROM 4 + NiCd + Piezo + Electric; 4. Composite + ROM 4 + NiCd + SG + Electric.,0,0,0,0,0,0,1,0,0,1
190,190,190,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:33,9,Electric,First,22,maybe make the last one as a miscellaneous one?,0,0,0,0,0,0,0,0,1,1
191,191,191,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:36,9,Electric,First,22,for the assessments of the internal consultant request did you guys just evaluate the electric actuator? Like with the graphs on rom recharge and agility?,0,0,0,0,0,0,1,0,0,1
192,192,192,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:36,9,Electric,First,22,Maybe we should have a durability-focused design then? Steel + ROM 4? maybe 1 or 6 + NiCd + Piezo (safety and recharge) + Electric? What does everyone think of these five prototypes?,0,1,0,0,0,0,0,0,0,1
193,193,193,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:36,9,Electric,First,22,Maybe we should have a durability-focused design then? Steel + ROM 4? maybe 1 or 6 + NiCd + Piezo (safety and recharge) + Electric? What does everyone think of these five prototypes?,0,0,0,0,0,0,1,0,0,1
194,194,194,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:37,9,Electric,First,22,@Brandon: you should try ROM 6 and then it sounds good to me,0,1,0,0,0,0,0,0,0,1
195,195,195,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:37,9,Electric,First,22,"OK, talk to you on Thursday.",0,0,0,0,0,0,0,0,1,1
196,196,196,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:37,9,Electric,First,22,"OK, talk to you on Thursday.",0,0,0,0,0,0,0,0,1,1
197,197,197,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:38,9,Electric,First,22,Why the ROM 6? To balance out the weight of the steel with more movement?,0,1,0,0,0,0,0,0,0,1
198,198,198,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:38,9,Electric,First,22,Why the ROM 6? To balance out the weight of the steel with more movement?,0,1,0,0,0,0,0,0,0,1
199,199,199,akash v,FirstGame,6,8,2,High.Pre,Pos.Change,Pos.Change,10/8/13 10:39,9,Electric,First,22,ya and if we use the piezoelectric with good recharge it can make up for lower recharge of ROM 6,0,0,1,0,0,0,0,0,0,1
200,200,200,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:41,9,Electric,First,22,"So Alexander, Steven, do you guys also agree with the four combinations of Composite/Aluminum and Piezo/SG, along with this fifth steel/piezo/ROM 6?",0,1,0,0,0,0,0,0,0,1
201,201,201,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 10:41,9,Electric,First,22,"So Alexander, Steven, do you guys also agree with the four combinations of Composite/Aluminum and Piezo/SG, along with this fifth steel/piezo/ROM 6?",0,1,0,0,0,0,0,0,0,1
202,202,202,steven z,FirstGame,7,8,1,High.Pre,Pos.Change,Pos.Change,10/8/13 10:45,9,Electric,First,22,"yes I agree, the original ones are exactly what i was thinking of and incorporating the steel is perfect!",0,1,0,0,0,0,0,0,0,1
203,203,203,brandon l,FirstGame,5,6,1,Low.Pre,Pos.Change,Pos.Change,10/8/13 20:39,9,Electric,First,22,"Everything including REDD and the notebook is still not working for me, so don't be disappointed when I don't have that group batch made.",0,0,0,0,0,0,0,0,1,1
